""	"chr"	"pos"	"HeadingDays"	"PlantHeight"	"Biomass"	"Tillers"	"GrainYield"
"0105773050"	"1"	27.973974	0.0481982936022689	0.704781006379385	0.356880734785552	0.0262304541341938	0.0187123690350068
"0105796793"	"1"	27.973974	0.0481982936022689	0.704781006379385	0.356880734785552	0.0262304541341938	0.0187123690350068
"0106034319"	"1"	27.973974	0.0481982936022689	0.704781006379385	0.356880734785552	0.0262304541341938	0.0187123690350068
"0106289089"	"1"	27.973974	0.0481982936022689	0.704781006379385	0.356880734785552	0.0262304541341938	0.0187123690350068
"0106321745"	"1"	27.973974	0.0481982936022689	0.704781006379385	0.356880734785552	0.0262304541341938	0.0187123690350068
"0106418435"	"1"	30.136468	0.0481982936022689	1.06621106568565	1.0284369068574	0.0171042327238735	0.328783932401195
"0106469491"	"1"	30.136468	0.0481982936022689	1.06621106568565	1.0284369068574	0.0171042327238735	0.328783932401195
"0106691070"	"1"	31.72458	0.147112593261338	1.120702929401	1.06982270337697	0.00513833095179228	0.469306552561399
"0106805589"	"1"	31.72458	0.147112593261338	1.120702929401	1.06982270337697	0.00513833095179228	0.469306552561399
"0106817885"	"1"	31.72458	0.147112593261338	1.120702929401	1.06982270337697	0.00513833095179228	0.469306552561399
"0106876268"	"1"	31.72458	0.147112593261338	1.120702929401	1.06982270337697	0.00513833095179228	0.469306552561399
"0106931203"	"1"	31.72458	0.147112593261338	1.120702929401	1.06982270337697	0.00513833095179228	0.469306552561399
"0107109578"	"1"	31.72458	0.147112593261338	1.120702929401	1.06982270337697	0.00513833095179228	0.469306552561399
"0107759129"	"1"	38.062165	0.0501002394463745	1.04364572657084	0.741299495700769	0.113790558526283	0.100998664937221
"0107768789"	"1"	38.062165	0.0501002394463745	1.04364572657084	0.741299495700769	0.113790558526283	0.100998664937221
"0107835647"	"1"	38.062165	0.0501002394463745	1.04364572657084	0.741299495700769	0.113790558526283	0.100998664937221
"0107950187"	"1"	38.062165	0.0501002394463745	1.04364572657084	0.741299495700769	0.113790558526283	0.100998664937221
"0108093554"	"1"	38.062165	0.0501002394463745	1.04364572657084	0.741299495700769	0.113790558526283	0.100998664937221
"0108118367"	"1"	38.062165	0.0501002394463745	1.04364572657084	0.741299495700769	0.113790558526283	0.100998664937221
"0108160573"	"1"	38.062165	0.0501002394463745	1.04364572657084	0.741299495700769	0.113790558526283	0.100998664937221
"0108229973"	"1"	39.811353	0.0670019067306653	0.890990845710084	0.592992960949635	0.0327852540601972	0.112116814388918
"0108266613"	"1"	39.811353	0.0670019067306653	0.890990845710084	0.592992960949635	0.0327852540601972	0.112116814388918
"0108496244"	"1"	39.811353	0.0670019067306653	0.890990845710084	0.592992960949635	0.0327852540601972	0.112116814388918
"0108502524"	"1"	39.811353	0.0670019067306653	0.890990845710084	0.592992960949635	0.0327852540601972	0.112116814388918
"0108508225"	"1"	39.811353	0.0670019067306653	0.890990845710084	0.592992960949635	0.0327852540601972	0.112116814388918
"0108542401"	"1"	41.700283	0.205652923390687	0.702097735018782	0.0464458517685591	0.057471216572561	0.00549680544992492
"0108579861"	"1"	41.700283	0.205652923390687	0.702097735018782	0.0464458517685591	0.057471216572561	0.00549680544992492
"0108636811"	"1"	41.700283	0.205652923390687	0.702097735018782	0.0464458517685591	0.057471216572561	0.00549680544992492
"0108671094"	"1"	41.700283	0.205652923390687	0.702097735018782	0.0464458517685591	0.057471216572561	0.00549680544992492
"0108721936"	"1"	41.843423	0.205652923390687	0.702097735018782	0.0464458517685591	0.057471216572561	0.00549680544992492
"0108744614"	"1"	41.848107	0.205652923390687	0.702097735018782	0.0464458517685591	0.057471216572561	0.00549680544992492
"0108783269"	"1"	41.848107	0.205652923390687	0.702097735018782	0.0464458517685591	0.057471216572561	0.00549680544992492
"0108850047"	"1"	44.345759	0.129122799322986	0.683068636298027	0.0366095671387137	0.0547279743543616	0.0216838542298454
"0109513000"	"1"	44.345759	0.129122799322986	0.683068636298027	0.0366095671387137	0.0547279743543616	0.0216838542298454
"0110144620"	"1"	44.345759	0.129122799322986	0.683068636298027	0.0366095671387137	0.0547279743543616	0.0216838542298454
"0110408130"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0110428574"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0110510975"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0110550031"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0110564325"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0110698958"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0110760101"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0110849443"	"1"	63.078004	0.513297419532842	0.290578490549637	0.104158878500046	0.0122651323261611	0.0275085329555984
"0111019087"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0111052799"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0111193398"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0111260608"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0111376719"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0111649310"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0111728424"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0111785879"	"1"	69.882663	0.146065891121867	0.132460886894859	0.0335842965543089	0.00431872165842595	0.00216782479395983
"0112140421"	"1"	71.558798	0.461721392053293	0.0621524215098146	0.0401012546272517	0.0638212690087134	0.041076178946196
"0112164078"	"1"	71.558798	0.461721392053293	0.0621524215098146	0.0401012546272517	0.0638212690087134	0.041076178946196
"0112202135"	"1"	73.234933	0.722158337857741	0.231421497981534	0.00116257255662733	0.111130464135563	0.00318294148338261
"0112337906"	"1"	73.234933	0.722158337857741	0.231421497981534	0.00116257255662733	0.111130464135563	0.00318294148338261
"0112383107"	"1"	73.234933	0.722158337857741	0.231421497981534	0.00116257255662733	0.111130464135563	0.00318294148338261
"0112416903"	"1"	73.234933	0.722158337857741	0.231421497981534	0.00116257255662733	0.111130464135563	0.00318294148338261
"0112483588"	"1"	76.332618	0.66521995476186	0.629976326276476	0.0162972137523196	0.159513166709657	0.0295509769452851
"0112494855"	"1"	76.332618	0.66521995476186	0.629976326276476	0.0162972137523196	0.159513166709657	0.0295509769452851
"0112622241"	"1"	76.332618	0.66521995476186	0.629976326276476	0.0162972137523196	0.159513166709657	0.0295509769452851
"0112981550"	"1"	78.297055	0.375237230283304	0.704781006379385	0.0994708042342278	0.0855579028366098	0.172862134751232
"0113635032"	"1"	78.297055	0.375237230283304	0.704781006379385	0.0994708042342278	0.0855579028366098	0.172862134751232
"0114930205"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0114954754"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0115273270"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0115377162"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0115448047"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0117540508"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0118105754"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0118358179"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0118988676"	"1"	82.62284	0.80381575371925	1.99544072560476	0.0392039404305424	0.525819187016458	0.127143400035065
"0120417175"	"1"	85.693711	0.308600295619501	1.27131722052336	0.00778559425489389	0.531252874419595	0.0147994106892431
"0120742711"	"1"	85.693711	0.308600295619501	1.27131722052336	0.00778559425489389	0.531252874419595	0.0147994106892431
"0121105277"	"1"	85.693711	0.308600295619501	1.27131722052336	0.00778559425489389	0.531252874419595	0.0147994106892431
"0121141891"	"1"	85.693711	0.308600295619501	1.27131722052336	0.00778559425489389	0.531252874419595	0.0147994106892431
"0121419413"	"1"	87.38014	0.435620152074069	1.25059263000282	0.00551917823154024	0.389723652058801	0.0801621723466357
"0121569119"	"1"	87.38014	0.435620152074069	1.25059263000282	0.00551917823154024	0.389723652058801	0.0801621723466357
"0121598222"	"1"	87.38014	0.435620152074069	1.25059263000282	0.00551917823154024	0.389723652058801	0.0801621723466357
"0121736313"	"1"	87.38014	0.435620152074069	1.25059263000282	0.00551917823154024	0.389723652058801	0.0801621723466357
"0121935687"	"1"	87.38014	0.435620152074069	1.25059263000282	0.00551917823154024	0.389723652058801	0.0801621723466357
"0121969949"	"1"	87.38014	0.435620152074069	1.25059263000282	0.00551917823154024	0.389723652058801	0.0801621723466357
"0122085332"	"1"	87.38014	0.435620152074069	1.25059263000282	0.00551917823154024	0.389723652058801	0.0801621723466357
"0122238890"	"1"	95.316024	0.160878577121109	0.760439792536808	0.0979853083480484	0.206455751676544	0.00024369007539482
"0122286230"	"1"	95.316024	0.160878577121109	0.760439792536808	0.0979853083480484	0.206455751676544	0.00024369007539482
"0122343800"	"1"	95.316024	0.160878577121109	0.760439792536808	0.0979853083480484	0.206455751676544	0.00024369007539482
"0122395240"	"1"	95.316024	0.160878577121109	0.760439792536808	0.0979853083480484	0.206455751676544	0.00024369007539482
"0122783559"	"1"	97.390608	0.109454701675912	0.39498769084006	0.156053731395235	0.129187774200647	0.0062222854112397
"0123141823"	"1"	97.390608	0.109454701675912	0.39498769084006	0.156053731395235	0.129187774200647	0.0062222854112397
"0123213956"	"1"	97.390608	0.109454701675912	0.39498769084006	0.156053731395235	0.129187774200647	0.0062222854112397
"0123267548"	"1"	97.390608	0.109454701675912	0.39498769084006	0.156053731395235	0.129187774200647	0.0062222854112397
"0123771694"	"1"	97.390608	0.109454701675912	0.39498769084006	0.156053731395235	0.129187774200647	0.0062222854112397
"0123792040"	"1"	97.390608	0.109454701675912	0.39498769084006	0.156053731395235	0.129187774200647	0.0062222854112397
"0123826130"	"1"	98.489553	0.444366320772915	0.436743060109647	0.147113407078459	0.0499675173857521	0.014872799171965
"0123864099"	"1"	98.489553	0.444366320772915	0.436743060109647	0.147113407078459	0.0499675173857521	0.014872799171965
"0123899219"	"1"	100.762672	0.264627128939962	0.248739192138975	0.547465740679219	0.121361474365705	0.0343923722861876
"0123918597"	"1"	100.762672	0.264627128939962	0.248739192138975	0.547465740679219	0.121361474365705	0.0343923722861876
"0123962832"	"1"	101.861617	0.310888547882326	0.30830821068679	0.310107079372888	0.200760924317904	0.00326725776673342
"0123978692"	"1"	101.861617	0.310888547882326	0.30830821068679	0.310107079372888	0.200760924317904	0.00326725776673342
"0123988629"	"1"	101.861617	0.310888547882326	0.30830821068679	0.310107079372888	0.200760924317904	0.00326725776673342
"0124237869"	"1"	103.740232	0.453046951659119	0.279090620024188	0.249557305526568	0.170734302309651	0.0229704986937365
"0124267819"	"1"	103.740232	0.453046951659119	0.279090620024188	0.249557305526568	0.170734302309651	0.0229704986937365
"0124331923"	"1"	103.740232	0.453046951659119	0.279090620024188	0.249557305526568	0.170734302309651	0.0229704986937365
"0124539690"	"1"	110.581025	0.218069104665628	0.619297102758759	0.115707999039669	0.12610458603768	0.200470731809292
"0124558271"	"1"	110.581025	0.218069104665628	0.619297102758759	0.115707999039669	0.12610458603768	0.200470731809292
"0124564891"	"1"	110.581025	0.218069104665628	0.619297102758759	0.115707999039669	0.12610458603768	0.200470731809292
"0124592845"	"1"	110.581025	0.218069104665628	0.619297102758759	0.115707999039669	0.12610458603768	0.200470731809292
"0124875035"	"1"	110.581025	0.218069104665628	0.619297102758759	0.115707999039669	0.12610458603768	0.200470731809292
"0124886027"	"1"	110.581025	0.218069104665628	0.619297102758759	0.115707999039669	0.12610458603768	0.200470731809292
"0125489348"	"1"	111.67997	0.0889800847910986	0.477154619232263	0.23856479907346	0.106690553487307	0.0853817602708755
"0125560920"	"1"	111.67997	0.0889800847910986	0.477154619232263	0.23856479907346	0.106690553487307	0.0853817602708755
"0125930390"	"1"	113.953089	0.291661054470253	0.426340389469214	0.162778241225533	0.174736045911082	0.126234343068639
"0126119980"	"1"	113.953089	0.291661054470253	0.426340389469214	0.162778241225533	0.174736045911082	0.126234343068639
"0126276863"	"1"	113.953089	0.291661054470253	0.426340389469214	0.162778241225533	0.174736045911082	0.126234343068639
"0126703729"	"1"	113.953089	0.291661054470253	0.426340389469214	0.162778241225533	0.174736045911082	0.126234343068639
"0126777051"	"1"	113.953089	0.291661054470253	0.426340389469214	0.162778241225533	0.174736045911082	0.126234343068639
"0126939241"	"1"	113.953089	0.291661054470253	0.426340389469214	0.162778241225533	0.174736045911082	0.126234343068639
"0127093601"	"1"	113.953089	0.291661054470253	0.426340389469214	0.162778241225533	0.174736045911082	0.126234343068639
"0127162642"	"1"	121.864289	0.213060749685989	0.254970728520811	0.0557133141907675	0.576062548677688	0.0561984880173774
"0127321564"	"1"	121.864289	0.213060749685989	0.254970728520811	0.0557133141907675	0.576062548677688	0.0561984880173774
"0127560934"	"1"	121.864289	0.213060749685989	0.254970728520811	0.0557133141907675	0.576062548677688	0.0561984880173774
"0127710595"	"1"	121.864289	0.213060749685989	0.254970728520811	0.0557133141907675	0.576062548677688	0.0561984880173774
"0127765726"	"1"	121.864289	0.213060749685989	0.254970728520811	0.0557133141907675	0.576062548677688	0.0561984880173774
"0127889700"	"1"	125.395167	0.559197412006451	0.314014318121462	0.00297884948658522	0.167211418242415	0.0122730420895314
"0127973088"	"1"	125.395167	0.559197412006451	0.314014318121462	0.00297884948658522	0.167211418242415	0.0122730420895314
"0128054015"	"1"	125.395167	0.559197412006451	0.314014318121462	0.00297884948658522	0.167211418242415	0.0122730420895314
"0128135836"	"1"	125.395167	0.559197412006451	0.314014318121462	0.00297884948658522	0.167211418242415	0.0122730420895314
"0128196642"	"1"	126.494112	0.846030251765254	0.346573628611979	0.00168343940608651	0.00604442746216427	0.000146427048578257
"0128204066"	"1"	126.494112	0.846030251765254	0.346573628611979	0.00168343940608651	0.00604442746216427	0.000146427048578257
"0128593840"	"1"	126.494112	0.846030251765254	0.346573628611979	0.00168343940608651	0.00604442746216427	0.000146427048578257
"0128705175"	"1"	126.494112	0.846030251765254	0.346573628611979	0.00168343940608651	0.00604442746216427	0.000146427048578257
"0128939900"	"1"	128.767231	1.11924408910225	0.19885057964504	0.0120403894011667	0.000170836443376787	0.0308409884941927
"0129043493"	"1"	128.767231	1.11924408910225	0.19885057964504	0.0120403894011667	0.000170836443376787	0.0308409884941927
"0129463225"	"1"	128.767231	1.11924408910225	0.19885057964504	0.0120403894011667	0.000170836443376787	0.0308409884941927
"0129636021"	"1"	128.767231	1.11924408910225	0.19885057964504	0.0120403894011667	0.000170836443376787	0.0308409884941927
"0129706312"	"1"	128.767231	1.11924408910225	0.19885057964504	0.0120403894011667	0.000170836443376787	0.0308409884941927
"0129753839"	"1"	128.767231	1.11924408910225	0.19885057964504	0.0120403894011667	0.000170836443376787	0.0308409884941927
"0129940921"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0129954167"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0130045975"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0130089231"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0130109439"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0130149048"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0130170532"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0130200694"	"1"	134.141845	0.514395180702578	0.25697671464932	0.131511584586729	0.0967116601345652	0.0520241748311459
"0133276857"	"1"	145.971729	0.0367092613943194	0.0310739106044651	0.0502256803996217	0.321663829619392	0.0468178380311048
"0133286261"	"1"	145.971729	0.0367092613943194	0.0310739106044651	0.0502256803996217	0.321663829619392	0.0468178380311048
"0133328045"	"1"	145.971729	0.0367092613943194	0.0310739106044651	0.0502256803996217	0.321663829619392	0.0468178380311048
"0133630309"	"1"	145.971729	0.0367092613943194	0.0310739106044651	0.0502256803996217	0.321663829619392	0.0468178380311048
"0133761670"	"1"	145.971729	0.0367092613943194	0.0310739106044651	0.0502256803996217	0.321663829619392	0.0468178380311048
"0134082023"	"1"	145.971729	0.0367092613943194	0.0310739106044651	0.0502256803996217	0.321663829619392	0.0468178380311048
"0134403525"	"1"	147.472012	0.00078856890769452	0.0221530102278318	0.0165167323103237	0.0547279743543825	0.11598010795973
"0134421367"	"1"	147.472012	0.00078856890769452	0.0221530102278318	0.0165167323103237	0.0547279743543825	0.11598010795973
"0134467535"	"1"	147.472012	0.00078856890769452	0.0221530102278318	0.0165167323103237	0.0547279743543825	0.11598010795973
"0134655954"	"1"	147.472012	0.00078856890769452	0.0221530102278318	0.0165167323103237	0.0547279743543825	0.11598010795973
"0134667100"	"1"	147.472012	0.00078856890769452	0.0221530102278318	0.0165167323103237	0.0547279743543825	0.11598010795973
"0135222569"	"1"	149.950905	0.102886337543162	0.0468228154563011	0.0130178816909741	0.0967116601345652	0.0214369872686273
"0135244859"	"1"	149.950905	0.102886337543162	0.0468228154563011	0.0130178816909741	0.0967116601345652	0.0214369872686273
"0135439087"	"1"	149.950905	0.102886337543162	0.0468228154563011	0.0130178816909741	0.0967116601345652	0.0214369872686273
"0135494250"	"1"	149.950905	0.102886337543162	0.0468228154563011	0.0130178816909741	0.0967116601345652	0.0214369872686273
"0135604799"	"1"	149.950905	0.102886337543162	0.0468228154563011	0.0130178816909741	0.0967116601345652	0.0214369872686273
"0136155019"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0136526979"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0137646412"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0137934334"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0137940608"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0137953251"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0138024268"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0138188498"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0138296491"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0138312993"	"1"	156.28849	0.304371295335146	0.278069460867471	0.0472575282978682	0.321663829619392	0.00124393712608484
"0138394114"	"1"	160.591118	0.0176699173961785	0.188534899742779	0.000775085313426072	0.354083353437594	3.7153188321426e-06
"0138430878"	"1"	160.591118	0.0176699173961785	0.188534899742779	0.000775085313426072	0.354083353437594	3.7153188321426e-06
"0138443369"	"1"	160.591118	0.0176699173961785	0.188534899742779	0.000775085313426072	0.354083353437594	3.7153188321426e-06
"0138596704"	"1"	160.591118	0.0176699173961785	0.188534899742779	0.000775085313426072	0.354083353437594	3.7153188321426e-06
"0138645816"	"1"	160.591118	0.0176699173961785	0.188534899742779	0.000775085313426072	0.354083353437594	3.7153188321426e-06
"0138736092"	"1"	162.792686	0.0262866129980122	0.300029477431139	0.0115328328206878	0.251118558533676	0.0201420858628381
"0138764757"	"1"	162.792686	0.0262866129980122	0.300029477431139	0.0115328328206878	0.251118558533676	0.0201420858628381
"0138798757"	"1"	162.792686	0.0262866129980122	0.300029477431139	0.0115328328206878	0.251118558533676	0.0201420858628381
"0138960985"	"1"	162.792686	0.0262866129980122	0.300029477431139	0.0115328328206878	0.251118558533676	0.0201420858628381
"0140284472"	"1"	171.517314	0.501966463594886	0.2362260689022	0.000883569348364865	0.800241281030565	0.00105785525900082
"0140293006"	"1"	171.517314	0.501966463594886	0.2362260689022	0.000883569348364865	0.800241281030565	0.00105785525900082
"0140340839"	"1"	171.517314	0.501966463594886	0.2362260689022	0.000883569348364865	0.800241281030565	0.00105785525900082
"0140402880"	"1"	171.517314	0.501966463594886	0.2362260689022	0.000883569348364865	0.800241281030565	0.00105785525900082
"0200060863"	"2"	0	0.0176699173961576	0.0368569693174228	0.105572690205735	0.000650224539065825	0.207666788538733
"0200645566"	"2"	0	0.0176699173961576	0.0368569693174228	0.105572690205735	0.000650224539065825	0.207666788538733
"0200683966"	"2"	0	0.0176699173961576	0.0368569693174228	0.105572690205735	0.000650224539065825	0.207666788538733
"0201100248"	"2"	0	0.0176699173961576	0.0368569693174228	0.105572690205735	0.000650224539065825	0.207666788538733
"0201291484"	"2"	0	0.0176699173961576	0.0368569693174228	0.105572690205735	0.000650224539065825	0.207666788538733
"0201744748"	"2"	3.530878	0.314041357315213	0.179126056512339	0.000209975779112526	0.0682259556284841	0.125480187164433
"0202369367"	"2"	7.061756	0.444366320772863	0.154056851209072	0.00217800250063771	0.0499675173857417	0.0707212613913706
"0202712231"	"2"	7.061756	0.444366320772863	0.154056851209072	0.00217800250063771	0.0499675173857417	0.0707212613913706
"0203187305"	"2"	7.061756	0.444366320772863	0.154056851209072	0.00217800250063771	0.0499675173857417	0.0707212613913706
"0203220487"	"2"	7.061756	0.444366320772863	0.154056851209072	0.00217800250063771	0.0499675173857417	0.0707212613913706
"0203393142"	"2"	7.061756	0.444366320772863	0.154056851209072	0.00217800250063771	0.0499675173857417	0.0707212613913706
"0203449901"	"2"	7.061756	0.444366320772863	0.154056851209072	0.00217800250063771	0.0499675173857417	0.0707212613913706
"0203520895"	"2"	8.160701	0.410629816205376	0.103096105596815	0.00181509692312254	0.0634798603195055	0.0484245867766293
"0203551900"	"2"	8.160701	0.410629816205376	0.103096105596815	0.00181509692312254	0.0634798603195055	0.0484245867766293
"0204320099"	"2"	11.691579	0.35962520478903	0.287624687561229	0.000240105146111613	0.0836546074173545	0.101378869569769
"0204374387"	"2"	11.691579	0.35962520478903	0.287624687561229	0.000240105146111613	0.0836546074173545	0.101378869569769
"0204521174"	"2"	11.691579	0.35962520478903	0.287624687561229	0.000240105146111613	0.0836546074173545	0.101378869569769
"0204738000"	"2"	11.691579	0.35962520478903	0.287624687561229	0.000240105146111613	0.0836546074173545	0.101378869569769
"0204775937"	"2"	11.691579	0.35962520478903	0.287624687561229	0.000240105146111613	0.0836546074173545	0.101378869569769
"0205101793"	"2"	11.691579	0.35962520478903	0.287624687561229	0.000240105146111613	0.0836546074173545	0.101378869569769
"0205155909"	"2"	14.22964	0.199987508392248	0.315527883736256	0.0174818340515137	0.0614868042160033	0.0484617348282623
